这屋主人今自居,5,在冬天的室内假装晒太阳[兔子] ​​​哭到一半被人打扰了 ​​​匿名互助小组就是人类之光啊。 ​​​父母总是把孩子当工具培养，却又不把他们抓紧，以至于让他们意识到了这一点。 ​​​你的特别，恰恰是你的问题 ​​​一直以为共享猫咪只是一句玩笑话[摊手][摊手][摊手]真心希望这个行业千万不要发展起来，否则又将有不计其数的猫咪进入牢笼甚至 活的还不如猫咖里的店猫。 ​​​今天被慰问了一，二，三，四波，看来对别人的关心也是会传染的。 ​​​“文学想象的核心错误，就是这样的观念：别人都像我们并且必定像我们一样感受。事实上，人际之间尊重的缺乏，还有冷漠，使他们互相残杀而无须内疚，无须对残杀有所思考。这一切都源于这样一件事实，人们从来没有关注过这样一个明明白白的深奥道理：其他人也有灵魂。” ​​​2017了，小行星不愿临幸地球。小行星大概很忙 ​​​我已经厌倦了争吵 ​​​
天空的颜色852,5,请不要怀疑我，我就是何思云。 ​​​花很美.人很暖.谢谢你们一直都在[握手] ​​​我们🐢群来看你们了！ ​​​有网友发照片过来，今天在汽车火灾现场看到舅舅@朱庆丰57265 的身影了，依旧很热心，只是背影很让人心疼，好在最后没有人员伤亡。 ​​​今天去的杭州第一社会福利院，全院有近五百号人，包括八十多位的工作人员。大多数是精神智障人员。很多很多是很小的时候待在孤儿院，长大了以后转到了这里。他们或许平时看不到什么生面孔，今天见到了我们，每个都很热情很开心。他们的笑容灿烂，越灿烂我越感酸楚。他们的智商完全低于正常水平，正因 ​​​ 全文今天下午去了杭州第一福利院看望了老人和残疾孤儿，做了些力所能及莫事并送了些衣物和水果，生斌还给老人理了发！而一路上让我思考的最多的是………多么好……无忧无虑活着多温暖……有好心人呵护多心寒……那么无助孤独让我更感动的是福利院的工作人员，她们长期在哪里，拥有比常人更多的爱心和 ​​​ 全文今天去的杭州第一社会福利院，全院有近五百号人，包括八十多位的工作人员。大多数是精神智障人员。很多很多是很小的时候待在孤儿院，长大了以后转到了这里。他们或许平时看不到什么生面孔，今天见到了我们，每个都很热情很开心。他们的笑容灿烂，越灿烂我越感酸楚。他们的智商完全低于正常水平，正因 ​​​ 全文今天去的杭州第一社会福利院，全院有近五百号人，包括八十多位的工作人员。大多数是精神智障人员。很多很多是很小的时候待在孤儿院，长大了以后转到了这里。他们或许平时看不到什么生面孔，今天见到了我们，每个都很热情很开心。他们的笑容灿烂，越灿烂我越感酸楚。他们的智商完全低于正常水平，正因 ​​​ 全文今天去的杭州第一社会福利院，全院有近五百号人，包括八十多位的工作人员。大多数是精神智障人员。很多很多是很小的时候待在孤儿院，长大了以后转到了这里。他们或许平时看不到什么生面孔，今天见到了我们，每个都很热情很开心。他们的笑容灿烂，越灿烂我越感酸楚。他们的智商完全低于正常水平，正因 ​​​ 全文下午我会去杭州市第一福利院做做义工，在屋子里憋得太久了，也当是透透气吧。像朋友劝导时说的，做一些对社会有利的事情，帮助别人获得满足。也许真的可以分散一下注意力，让痛苦升华。 天气越来越冷，我会捐出六百件衣服，希望可以给他们送去温暖。我还打算给他们理理发，这也是我力所能及的事情。 ​​​ 全文
Niiiirk,2,有一种惬意又温暖的感觉，具体来说大概是，和三两好友在河边喝杯酒谈笑风生，在大雪天在温暖的房间里喝茶看书，饭饱后和家人在桌边围坐闲聊。这在西/北欧文化中都被视为生活很重要的一部分，每个语言都有一个词专门形容这种感觉，荷兰语里是gezellig，丹麦语里是hygge，挪威语里是utepils。 ​​​日本书道家铃木晓升为你演示日语里的平假名是如何从汉字演变过来的！这字写得太好看了！！ 宅男宅女集中营的秒拍视频 ​​​【英国华裔小哥吐槽：10大最惹人憎的英文谚语】昨天刚在爱丁堡艺穗节Edinburgh Festival Fringe，拿下最佳冷笑话桂冠的英国华裔小哥Ken Cheng，其实是一位从剑桥数学系休学去打网游扑克的中国学霸[二哈][喵喵]... 来看看Poker Face的他是如何讲段子吐槽英文谚语的~~[笑而不语]   英国普罗派乐卫视的秒拍视频 ​​​我当初怎么能考上厦大？真的是中学太好了，书太好读了……睡 ​​​星空和极光，此刻你能想到的谁？全景图片 ​​​你还记得第一季#皮囊#里那个懵懂羞涩的#尼古拉斯霍尔特#吗？尼子#NicholasHoult#接受GQ采访摇身一变，成了男人味儿十足的霸道总裁！[舔屏]还是一样的不羁一样的帅，酷酷地为网友们送上自己的人生小建议，还自打脸说自己讲的话没用，也是real耿直~[笑cry]英国普罗派乐卫视的秒拍视频 ​​​#银川最美女孩#昨日，网上一段女孩搀扶老人过马路的视频火遍了网络。8月19日上午，经多方渠道，记者找到了这位最美女孩。她叫李晶，银川本地人，目前是一家儿童早教中心的后老师，今年只有22岁。19日上午记者赶到李晶老师工作的地方，但不巧的是，8月17号她已经离开银川，前往广州培训学习，不过我们最 ​​​ 全文#晃剪报# 大厨都开始有自己的农场了，农场到餐桌是餐饮新常态。 ​​​【英国人家里的各种设计小细节——好奇葩！】腐国人清奇的脑回路无处不在，英国人家里到处都是各种奇葩的设计... 洗衣机放厨房？冷热分开的水龙头？冷水冰死，热水烫死，每天洗脸都是冰与火之歌~[坏笑] 嗯，英国人果然是奇葩又可爱的存在[笑而不语] 英国普罗派乐卫视的秒拍视频 ​​​#晚安，北大# 小天狼星：世界不是分为好人和坏人，每个人内心都有光明和黑暗，真正重要的是我们如何选择，知道我们究竟是什么人。 ――《哈利·波特》重要的是选择，你心中有答案吗？晚安，这里是北大。 ​​​
减肥丽人小福,3,爱音乐的孩子，运气不会太差…… 李铁根的秒拍视频 ​​​楼下一位女士路边停车停了几十分钟，还没停进去。整栋楼的人都在看着她关注着她的进展，鸽子海鸥也在看，真的太难了，太难了。。最后终于成功的一刻，整个街道都沸腾了，很激动很燃[二哈]英国报姐的秒拍视频 ​​​今天下午去看了王牌特工2 怎么还是那么好笑哈哈哈哈哈 ​​​剪刘海教学，希望女生这次能够自觉学习 土味老爹的秒拍视频 ​​​疯了 就真的染头发染太多了 我的头完完全全是一头枯草 [泪][泪][泪][委屈][委屈][委屈] ​​​明天老子又得上班了[失望][失望][失望] ​​​和朋友路过奶茶店时： ​​​天下帅哥千千万一定会有一个疯了一样的爱上我要做我的男朋友 ​​​吃糖葫芦和板栗🌰[可爱][可爱][可爱] ​​​那天录得很开心。李诞的秒拍视频 ​​​
三口不会,4,"#EPIKHIGH# 9辑 TrackList 歌词碎片及翻译诗人TABLO Part. 2 ​​​【中字】[ONSTAGE] #乐童音乐家# <Re-Bye> Live现场版 哇妹妹的声音真是一身鸡皮疙瘩 可怕 草莓牛奶味的Haru的秒拍视频 ​​​这墙啊是真的一点也翻不出去哇[跪了][跪了][跪了] ​​​衣服裤子穿着不合适怎么办？只需要几个步骤就可以轻松在家搞定，再也不用找专门裁缝了！[good] 当时我就震惊了的秒拍视频 ​​​“不孝有三 无后为大 剩下俩是不考公务员和不找对象[摊手]”非常符合我爸的人生观了[doge] ​​​组合#Epik High#暌违三年归来，带来史上超豪华的伴唱军团。YG于18日透过官方博客公开了Epik High正规九辑《WE'VE DONE SOMETHING WONDERFUL》的最终伴唱名单，其中包括#IU李知恩#、#hyukoh吴赫#、#Crush#、#乐童音乐家##李秀贤#、#NELL##金钟万#、#WINNER##宋旻浩#、#Simon Dominic#、#The Quiett#、 ​​​ 全文#金高银# 171016【Triwa手表代言图更新】Cr.starluxemall【资源:小兔,Rita】 ​​​分享图片 ​​​公允地说哈，我这个人吧，缺点很多很多，罄竹难书。可是呢——我会得意，会傲慢，会真正diss一些人，瞧不上就是瞧不上，有偏见有先入为主有偶尔双标，我都有……但是，我真的很少很少沾沾自喜。讲得再准确点，就是很少那种不由自主的自我陶醉与满足。（给自己的图片加滤镜的时候也许会有？好吧，我改） ​​​ 全文好像快到情绪爆炸的边缘了[二哈]写完论文再炸成不[跪了] ​​​"
Tinaaa七,4,[互粉]只需:关注+转发！即可参与@微博抽奖平台 【12万！】【12万！】的奖品5轮抽奖！[给力]IPhone8！IPhone8！IPhone8！5万元现金红包！更有SKⅡ前男友面膜、娇兰金钻修颜粉底液、兰蔻丝绒唇膏等等在内的2000元护肤大礼包[憧憬]详情戳图[威武][威武]米兰达也要搞事情[爱你] ​​​开学送福利了！五万！五万抽1028人！只需转发此微博+关注@分享白菜达人 即可10月4号抽8人每人4000元10月1号抽20人每人500元9月20号到29号 每天 抽100个8元转吧！转发不要钱！由@微博抽奖平台 抽出另 评论和点赞随机送礼物 ​​​这次雨露均沾！！！以下一共送给6个人，每个真的超重磅！！！[星光]规则： 转发+关注我@一颗小小粒  即可【苹果7】送1人【Mac book air 】送1人【松下微单】送1人【10瓶神仙水】送1人【10只大牌[口红]】 包括TF、香奈儿、YSL、兰蔻、阿玛尼、dior、纪梵希、娇兰等送1人【kindle】送1人10月13日用 ​​​ 全文庆祝莱珀夏尔四周年，你们的男盆友又来发浮力啦！啥也不说了老铁，看图吧！只要关注@小兔Memory @莱珀夏尔lebleuciel 转发原微博➕评论➕点赞➕@ 3位好友 即可参与抽奖，已备案，请大家积极参与@微博抽奖平台 欢迎大家关注我的淘宝店铺并加购，戳链接http://t.cn/RpvYiPd 淘宝店铺粉丝超过5万时，再抽 ​​​ 全文#带着微博去旅行#随手一抽，红包到手！我刚刚抽到了@带着微博去旅行 的现金红包！这只是个开始，据说还有高达200元的大红包呢！ 不说了，我继续抽红包去了！带着微博去旅行 的红包 ​​​【转抽】3张寝室懒人桌[心]【四六级国庆尬学班】来袭！过节&过级两不误！· 9.25四六级人的过节攻略 √· 9.27过节期间的过级技巧 √· 9.28身在家里，心游世界 √3场大咖直播→原价59限时免费听！免费领取→http://t.cn/R0Penen[威武] ​​​#让四六级变简单# 超级惊喜哈哈哈哈@新东方四六级 ​​​「让人无限回购的零食都在这里了！」[憧憬]浮力来了！浮力来了！[微风]卷花这条微博＋关住@零食小巫女抽1名宝宝送500红包！小巫每天宠粉不停！夸我说不定有惊喜哦！[并不简单]9月28日在@微博抽奖平台 开奖 ​​​抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV💧FOREO LUNA go洁面仪测评                                                                                                                             Luna go 是Luna洁面仪系列里性/价/比最高的一款，非常值得购入。                                                                   ​​​ 全文
翔哥是个呆BMY,1,广交天下豪杰！盲 ​​​馒爱情的道路上越走越远。 ​​​一个我。逆 ​​​认亚纶，爱你永远不改变！！ ​​​喜欢现在的自己猛 ​​​酿爱舞蹈，爱自己 ​​​红烧肉我吃腻了贸 ​​​好人一生平安！乖 ​​​堡执着的我，促使我加油前进 ​​​唉練琴習字 畫畫飲茶 焚香啃書混日子 ​​​
ljviv,1,#练字##文具# 以往有很多人让我推荐练字用的笔/墨/纸/帖，我过去的回答都比较零散，这篇合集算是个整合的答案，9种纸，31支钢笔，16篇古帖，1款墨水，是我练字这三年来的总结。图1-2：练字纸图3-5：笔图6-7：字帖图8：种草图9：种草&墨水每张图1M+大小，注意流量。 ​​​【丰台和顺义区义务教育入学政策来了】义务教育入学进行时！最近几天，各区义务教育入学政策相继发布。这不，昨天，丰台和顺义两区的2017年义务教育入学工作意见就来啦，快随小君看一看！其他区的小伙伴也别急，接下来教委君会在第一时间为您带来朝阳、通州等区的义务教育入学政策哦！ ​​​#减肥大作战# 【7天美腿操】这套操她很贪婪，通杀：假胯宽、假性腿粗（大腿前侧外侧小腿后侧外侧肌肉突起）、X/XO型腿、腿浮肿、大腿内侧赘肉、外八字臀、骨盆前倾膝超伸、假性小腹突出（第1周每天只练当天的，第二周开始每天11个动作全练，如果时间不够每个动作减少组数为2组） http://t.cn/RqOVzZn ​​​抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV#学习好煮艺# 教大家如何在家里就能做出麻辣小龙虾，麻辣鲜香样样俱全~~[色]一定要煮熟哦[耶] ​​​一点剩米饭和鸡蛋做的食物——鸡蛋米老头 ​​​只要升等级就有福利享，变身土豪就靠它，想想就有点小激动呢[太开心]小伙伴儿们速来围观，领取你的#微博等级专享礼#吧微博等级，升等级享好礼 ​​​我更新了微博iPad客户端3.5.0版本啦！新版本支持：1.发布精彩多图微博；2.个人照片墙快捷查看；3.音乐播放器随手控制；4.日夜模式背景图更多选择。快来和我一起体验吧！App store下载地址：微博 HD：在 App Store 上的内容 ​​​微博iPad客户端发新版啦~！3.4.1版全面支持苹果iOS7系统，完美演绎简约设计风格。快来下载体验吧！App Store下载地址：微博 HD：在 App Store 上的内容 ​​​新版微博客户端，好听，好看，更好玩！自定义个人封面；音、视频直接播放；好友圈—好友消息不错过；支持屏蔽广告微博；广场音乐、电影、美食等频道升级。[good]快试试一键听歌：夜空中最亮的星 下载地址：http://t.cn/zROKkPS ​​​
正在健身的大叔,4,有没有觉得这位帅哥的身材很赞？？？#英雄联盟那点事# 奶爸和安迪的日常的秒拍视频 ​​​涉毒？男女通吃？ ​​​男生通过打击与贬低女孩发起进攻，女生借由嘲笑和恶意解读男生实施防守。而我在这种行为模式里看到的是，好像无论男女，没有一个人在成长的过程中被好好爱过。有时候跟中国人讲话你会觉得非常累，因为几乎没有一个人是真诚的。真诚地说话是完全不存在的。每句话一定是有目的的，玩笑一定是恶意的，不是 ​​​ 全文《死后的四十种生活》被翻译成28国语言热传。发人深省，值得收藏！大家有什么感悟可以分享一下~ 电影攻略菌的秒拍视频 ​​​虎扑上有位网友的母亲去世了，丧葬期间他没流过几次泪，心里头也没有太悲伤的情绪。他很困惑，是不是自己骨子头是个冷血的人。于是他上论坛发了帖子说这个事。帖子里，有人安慰道：“至亲离去的那一瞬间通常不会使人感到悲伤，而真正会让你感到悲痛的是打开冰箱的那半盒牛奶、那窗台上随风微曳的 ​​​ 全文泰国2017国际先生总决赛的视频，满屏荷尔蒙！ menscolor梵可男士的秒拍视频 ​​​你早上出门要几分钟？作为精致的猪猪男孩，小星哥哥的护肤彩妆香水至少10个步骤，但只要10分钟！你，服吗？不服留言！福利：关注@毛小星Ryan + 留言转发，抽2个人送490元的碧欧泉奇迹水1瓶！10月23日开奖。@微博抽奖平台 #美妆手账# Ryanbabe的秒拍视频 ​​​这个秋不秋，冬不冬的季节，衣柜就像为两个品牌定制的——Acne Studios和Thom Browne（单眼皮男生太好看了就算他没有身材我也喜欢！） ​​​抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV很多人拼命把自己在社交网站上经营得热火朝天宇宙最幸福又是何苦？单身的天天说自己享受单身、畅快约炮、回床率百分之百；结婚的晒家庭晚餐，哪怕黑灯瞎火拍得像是农家乐；生了娃的不仅晒娃，现在还有人直播挤奶储奶，把自己当奶牛。何苦呢？承认自己的孤单寂寞，承认自己没有人要，承认自己的平凡琐碎 ​​​ 全文
香江爱情故事,6,【人死后意识能维持数小时，或可听到被宣布死亡？】不少电影或文学作品均曾经假设，人类死后会面对不同的景象，然而真相又是如何。美国有科学家指出，人在死后意识仍有可能运作，可能会听到医护人员宣布自己死亡的讯息。纽约大学医学院的帕尼亚(Sam Parnia)表示，在心脏停止跳动的瞬间，血液便会停止流 ​​​ 全文一别多日，十分想念。你36岁了。#诗看珠海渔女##珠海渔女# ​​​又是这三个妹子，这歌听着就觉得莫名的心情轻快 内涵师姐的秒拍视频 ​​​美女广场一支鬼步舞，全场脚步都停了！这是要飞起来了吗？ 鬼步舞集结地的秒拍视频 ​​​分享图片 ​​​此處風月無邊... ​​​帕斯题赠皮扎尼克的扉页：“词语在风中燃烧。阿莱杭德娜，要救出它们。” ​​​#南疆之星##带南疆小朋友看世界##南疆旅游##南疆美食# 本人高校教师，需要到新疆的南疆小住半个月，谁在南疆有靠谱的熟人可以帮忙做安全向导的（可报酬），请联系我。具体时间段可灵活商量。 ​​​五年前在香港中文大学的那个夏天，听钱永祥老师讲动物伦理与道德，是自己非常敬重的老师。今天再见面，老师讲今年给医学院大一学生开课，开学读物便是「纵欲与虚无之上」，人的价值多样且冲突，价值不可衡量，现在想起，真是无奈的自由啊 台湾·国立台湾大学 ​​​有信念的情感，有情感的学术 榆林·宁条梁镇 ​​​
天居的,2,鹦鹉用汪星语跟三只汪汪吵架，气势很足，场面一度很混乱[笑cry]@全球视频大魔王 全球视频大魔王的秒拍视频 ​​​如此渺小的我们，晚安 贼叉的秒拍视频 ​​​鹿晗关晓彤 恋爱公布后 粉丝们的状态……[哈哈]#鹿晗关晓彤# ​​​家常版油菜，无论是食材还是做法，都超级简单~零失败率！ ​ ​​​【备战国考！60个常被误用的成语，你用对了吗？】①万人空巷：形容庆祝盛况，不是巷子空无一人；②目无全牛：形容技艺纯熟，并非没有全局观；③差强人意：大体使人满意，不是不能使人满意；④首当其冲：最先受到攻击，不是首先接受任务…近日，2018#国考#招考预告发布，60个易错成语↓行测提分用得上！ ​​​我和薛之谦的事绝非“爱情”这个范围里能够释怀和解释的。                             在UUJULY之前，我曾经营过一家淘宝女装店铺，信用达到三皇冠，正是因为这个原因，2012年初，薛之谦向我主动提出合作，他负责对外宣传，我负责款式及出镜，前期宣传固然重要，但产品才是后续能够持续盈利的核心 ​​​ 全文玛丽苏司马光 ​​​古人关于年龄的称谓 ​​​【人一生感冒200次！大牌医生的“感冒用药表”，转存！】最常找上门的疾病是什么？大多数人肯定会想到“感冒”。感冒虽不是大病，却也能让人难受一整周。西药，治病快但怕副作用大；中成药，搭配好几种却起效慢；硬扛，拖了几天更严重…权威药学专家教你选择适合自己的感冒药↓↓转发收藏！@生命时报  ​​​ 全文
_李春宵_,3,无印良品连卖了好几年的水都换包装了，价钱比原来贵了一倍。很好，大家一起奔向消费升级的美好生活。 ​​​最好吃的是杏仁豆腐。 ​​​＂生活要像海里的鱼＂这首歌就给我这个感觉。分享五条人的单曲《十年水流东，十年水流西》: http://t.cn/RWvIMjf (来自@网易云音乐) ​​​和撩妹师哥打了半个小时羽毛球后，对于拒绝了去他宿舍喝杯他煮的奶茶的邀约和帮他在京东上选个国际象棋盘的请求竟然有点愧疚。可是都这样聊天了，真的不敢单身赴约啊。（线下玩判断是个好人。希望只是文化差异带来的观念冲突。） ​​​baobaobiangbiang啊，摆着圈呐！好好听好好听。分享五条人的单曲《十年水流东，十年水流西》: http://t.cn/RWvIMjf (来自@网易云音乐) ​​​学习主要靠追星，这两天狂搜Gopnik，几勺鸡汤如下：“说我range宽，其实就两个字：read books”；一篇文章读二十本书左右，工作阅读两小时解决一本；“觉得自己写不出来，要把它变成体力活：换算成坐多少个钟头、看多少材料、写多少个字，努力完成它，你会发现脑子比你聪明，到时就写出来了。” ​​​聊不下去的天。太直接了，直奔主题。。。 ​​​我觉得我不是张爱玲那种真正的置身政治之外的人。虽然我讨厌他们一本正经许下真真假假的承诺时的拙劣表演，讨厌被裹挟在集体无意识的狂欢颂扬和对未来美好生活的莫名自信里，但我做不到发自内心的冷漠。真的冷漠应该像张爱玲那样在一片灰绿色中山装里穿着小资产阶级的白色旗袍亮相。是隔绝。而我在这个 ​​​ 全文谢昊哥救命之面。 ​​​绿油油湿漉漉。 ​​​
我叫济世,4,“至亲离去的那一瞬间通常不会使人感到悲伤，而真正会让你感到悲痛的是打开冰箱的那半盒牛奶、那窗台上随风微曳的绿箩、那安静折叠在床上的绒被，还有那深夜里洗衣机传来的阵阵喧哗。”[泪] ​​​他是中国最勇敢的导演，扬名海外，被欧洲人誉为天才，可我们中国人却对他一无所知！ 他是中国最勇敢的导演，扬名海外，被欧洲人誉为天才，可我们中国人却对他一无所知！ ​​​广东官员•山东官员•东北官员 ​​​【默默无言】祖国、党、社会、人民的关系，个中滋味，最后几句自己体会！#反去智化# 爱--莫能助的秒拍视频 ​​​谁有资格跟何思云老师谈“资格”？        一件事情在以貌似正义的结局收尾之后，仍然会有正义的人为此受磨难，何思云老师就是最典型的一例。         今年9月，“广西多名女童托管机构内遭猥亵”的案件震惊国人，谭姓禽兽教师被绳之以法，当地教育局局长被诫勉谈话，涉事校长被免去职务，刑责的刑 ​​​ 全文我正在看【愤怒！上海交大内网泄露出来的惊人黑幕！】，分享给你，一起看吧！http://t.cn/ROEedgL ​​​【周孝正：以色列是个好国家】有一年我到福建做个调查，福建省政府的高官，给我讲了这么一个故事：几年前，耶路撒路发生了一起公交车爆炸的恐怖袭击，炸死了十来个人，其中包括两名中国人，这两名中国人都是福建人，是去打工的。以色列政府立刻与中国方面联系协商赔偿事宜，但经过中国领事馆的核实， ​​​ 全文不管怎样，说的话很真『人民大学教授周孝正移民美国？ 当事人:没这事_手机新浪网』人民大学教授周孝正移民美国？ 当事人:没这事 ​​​『也也：周孝正这个“汉奸卖国贼“终于滚出中国了』也也：周孝正这个“汉奸卖国贼“终于滚出中国了 ​​​感动哭了！[泪]看见流浪汉遭驱赶，女孩与店长据理力争。不仅说：“他是我的朋友”，还主动分享食物！ #你会怎么做# 你会怎么做的秒拍视频 ​​​
bebold-,2,「iBetter·人生养成计划」现已登场！这是一款帮助你「养成好习惯」「戒掉坏习惯」的打卡 App，每天提醒、鼓励、记录你的进步，更有近百种勋章等待收集。App Store 本周推荐应用，免费获取：http://t.cn/ROCchWQ我们深知所有的 To Do 最后都会变成 Not To Do，希望她至少能陪伴你七天愉快的旅程。 ​​​#微博8周年#2009年8月28日，微博开放公测。今天，我注册微博2603天了，你呢？ 微博8周年 ​​​我剁手都要买的宝贝（上海特产沈大成青团豆沙清明果 传统糯米团子糕点点心360G），快来和我一起瓜分红包 上海特产沈大成青团豆沙清明果 传统糯米团子糕点点心360G ​​​Android 4.2 新特性一览。网站不稳定的时候，就会知道长微博的沟通乐趣了？大家喜欢长微博这种图文分享吗？ ​​​纽约深秋很美，街头皆是风景，这次也带了5014A和MP，准备拍几卷胶片。 ​​​非常好听一个卡农版本，也是很久没听了。George Winston-Variations On The Kanon By Pachelbel-Variations On The Kanon By Pachelbel-George Winston-专辑《December》 ​​​#乔布斯周年祭#不知不觉，乔布斯走了已有一年。生前跌宕坎坷，走后盛誉满身。没有人知道，苹果现在这种高速动力是来自乔布斯的惯性，还是库克额外带来的动力。虽然iPhone 5首周销量就达到500万，但无法掩饰iOS 6的失败之处。没有乔布斯，苹果真的会不同。http://t.cn/zlaXyno ​​​#研究分享#：【互联网社交网络对线下社会行为的负面影响】1、用来维持和老朋友之间关系的时间无法用来结交新朋友。朋友是提供肩膀让我们哭的，但如肩膀离得太远，也难让我们依靠。2、如果你大部分社交经历都在网上进行，那你可能并没学会面对面的社交技巧，这种技巧还是很必要的。http://t.cn/zlwXyvk ​​​CNN：随着智能手机价格越来越平民，越来越多的中国农民工，特别是年轻农民工开始选择智能手机而非山寨手机。智能手机的快速普及和微博等新媒体的迅速发展，使得原本不被重视的农民工群体获得了更多的信息来源和更大的话语权，从文化上解放了他们，并且重塑了他们的社会地位。http://t.cn/zlz9DIS ​​​【阅读好体验的准则：100% Easy-2-Read】大多数网站都挤满了小号的文字，使人阅读起来感到很痛苦。产生这个问题的原因是什么呢？如果我们稍作思考就会发现，没有理由将如此多的信息都硬塞进一个小小的屏幕当中。其实，这只是一个历史遗留问题，因为过去的时候屏幕真的是很小。  http://t.cn/zWOYPdO ​​​
科学技术a47532,1,参与过成都大熊猫繁育研究基地伪野培项目的大熊猫，大妮和小川被退学后的日常——舔嘴巴。在那群基地不知道哪里找来的外国专家们的培养下，好好的国宝、黑白精灵的大妮和小川如今这个样子。#为动物发声# #揭开成都基地伪野培真实面纱# #我对总理说句话# [熊猫] Colore也是大仙儿的秒拍视频 ​​​感谢干妈@御宅女小野狐禅 发起抽奖，奖品为“萌兰爆炸盒子”一个[熊猫]谁想要感受么么儿噼里啪啦蹦出来的就快来参加吧~么么蛋出关日就是开奖日，恨不得明天就能开奖[偷笑]抽奖要求：1、同时关注#大熊猫萌兰#微博超话和@大熊猫萌兰 官方微博；2、转发该条微博。满足以上两个条件即可。 ​​​#大熊猫萌萌# 高清萌萌吃笋笋！16秒开始高能预警！有八卦萌有白眼萌各种各样的萌萌！萌屎个人啦！！[色] oO佳妹児的秒拍视频 ​​​刚刚设置错误，差点被一众老干妈群殴(死里逃生)[挖鼻]，再来一次试试[二哈][二哈]转发就行，不用关注我(业界良心)，抽奖时间em……应该是十一上午[摊手][摊手]em……具体的时间微博评论里公布(我再去研究一下抽奖，再失败可能真的活不成了[二哈][二哈]) ​​​#访日大熊猫# 系列第5集【转发抽奖】为了庆祝上野动物园的大熊猫宝宝出生100天，本馆将送出一份由上野动物园提供的“大熊猫周边礼包”，里面就有大熊猫宝宝的萌照，还有用大熊猫宝宝的萌照做成的文件夹哦~关注 @日本国驻华大使馆 并转发本条微博，就有机会中奖！（开奖时间是9月29日） ​​​么么儿的超话#大熊猫萌兰#阅读量过亿啦！萌萌的生日也快到了，弄个抽奖活动给大小宝宝庆祝庆祝[礼花] [礼花] [礼花] 关注@大熊猫萌兰 和 #大熊猫萌兰# 并转发这条微博，我们在萌萌生日当天，也就是9月13号中午抽出3个人，每人送一本么么儿的相册。一整本照片保证萌晕你~ ​​​
纸贵满堂图书,2,发布了头条文章：《宝宝发烧吃药还是硬抗如何抉择?什么情况要去医院？》 #儿科医生鲍秀兰# 宝宝发烧吃药还是硬抗如何抉择?什么情况要去医院？ ​​​一直以來的互動讓我感受到了你們的熱情，那麼接下來---體現老爺誠意的時刻到了！正值月圓佳節，為答謝各位的厚愛，老爺特備禮品若干，好禮贈佳人[鮮花]即日起截至9月29日，轉發和評論這條微博的朋友們都將有機會獲得【來自老爺的禮物】[坏笑]屆時我會通過抽獎平台@微博抽奖平台 隨機抽取幸運粉絲，機會 ​​​ 全文《真正男子汉》里面最搞笑的一段，看一次笑一次[笑cry][笑cry]全球热门搜罗的秒拍视频 ​​​让用了很久的旧物焕然一新的小技能，很实用的生活小妙招，马住！[good] ​​​#粉丝福利# 【今天是个好日子，独乐乐不如众乐乐！[笑而不语]】关注我并转发本条微博，抽一位幸运麻麻，送一辆全新小龙哈彼婴儿伞车，轻便可折叠。东西不贵，纯属心意！[嘻嘻]come on！关注并转发！周日（9月10日）晚10点@微博抽奖平台  开奖，全国包邮哦[坏笑] ​​​分享图片 ​​​http://t.cn/RCZsd4Y ​​​朋友们好，进我的小店看看吧！给孩子选童书，品质上乘http://t.cn/RCZsd4Y ​​​发布了头条文章：《人生》 人生 ​​​《闯关东》是我在三年前就看过的一部电视剧，讲述了饥荒之年，朱开山一家从山东迁到关外这片丰饶大地上之后，所发生的一系列故事。主要的故事有三个：老金沟淘金、放牛沟斗智、哈尔滨商战角力。故事与故事... 谈谈朱开山的英雄气 ​​​
