一块帮公益发起人,1,这个孩子从生下来爸爸离家出走，至今没有音讯妈妈生下她也离家出走，十二年了，就跟着六十多岁的奶奶生活，家境实在贫困，没有经济来源，仅靠着奶奶种着二亩农田相依为命，今天给孩子买了点吃的，花了99元，爱心人捐的内衣，给孩子600元 莱西·滨河路街区 ​​​【嘿嘿提醒：在评论区发表自己的独特观点有机会获得嘿嘿为你准备的惊喜福利哦~】诺贝尔奖跟你我有什么关系？还真有，而且关系大着呢！ 今日头条 http://t.cn/ROV6Wgf ​​​每天刷微信刷微博，你知道这背后意味着什么吗？ 今日头条 http://t.cn/RO2YB01 ​​​【没想到，美国赌城枪击案还能让中国人这样“躺枪”】（来自 @一点资讯）没想到，美国赌城枪击案还能让中国人这样“躺枪” ​​​【壮观！2000名学生军训场上演心肺复苏[威武]】近日，2000多名厦门医学院学生展示了军训成果。除了常规的格斗术、队列表演，他们还表演了心肺复苏和止血包扎等技术，独具医学院特色。一手video的秒拍视频 网友：值得分享，感觉人人都应该学！ ​​​【举着国旗通过交战区是杜撰？利比亚撤侨亲历者告诉你真相】边境关闭，手机通讯中断，怕被枪杀—“我想回家我要回家！”利比亚撤侨亲历者王本虎讲述6年前撤侨前后，证实《战狼2》情节：举着国旗通过交战区。到了边境，有的人护照丢了，就让他唱国歌，唱完就放行…人民日报的秒拍视频 @演说家speaker ​​​【“中国天眼之父”南仁东病逝 享年72岁[蜡烛]】国家天文台消息，“中国天眼”（FAST）首席科学家、总工程师南仁东因病，9月15日23时23分逝世，享年72岁。FAST是世界最大单口径射电望远镜，可接收137亿光年以外电磁信号。南仁东20多年“铸天镜”，没有他就没有FAST。致敬，送别！人民日报的秒拍视频 ​​​美国留学生在中国，中国留学生在美国，看完我对美国产生了质疑！局座张召忠与鲁豫在演说家担当评委。美国所倡导的民主，自由你们还认同吗？ 今日头条 http://t.cn/Rp8NGDN ​​​【每日头条】优质资讯精选，轻松知天下事 http://t.cn/Rpfx9F5，世界上任何地方都有其违宪违法的禁忌，从不存在绝对的、不用负责任的言论自由。禁忌可以源自宪政精神，也可以来自历史教训、文明观念。比如，德国不能宣扬纳粹，美国不能宣扬种族主义。就在上月，两名中国游客在德国柏林国会外做出纳粹 ​​​ 全文【每日头条】优质资讯精选，轻松知天下事 http://t.cn/Rp5jK3h ​​​
足彩NBA分析师-迪,10,群 231658753  进群暗号  888微博 ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 罗甲 01:45 12 维托鲁康斯坦萨 0-0 克卢日上半场1内大  重注#跟着大牛买足彩# #滚球体育# #足球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 葡超 01:15 6 塞图巴尔 0-0 马里迪莫上半场1内大  重注#跟着大牛买足彩# #滚球体育# #足球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心]  西丙2 23:30 62 米兰迪斯 1-1 布尔戈斯   全场3内大 #跟着大牛买足彩# #滚球体育# #足球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 阿尔甲 23:59 9 阿贝斯 0-0 巴拉特上半场1内大 #跟着大牛买足彩# #滚球体育# #足球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 法甲 23:00 中 摩纳哥 1-0 卡昂全场2.5大  可重#跟着大牛买足彩# #滚球体育# #足球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 英冠 22:00 69 诺定咸森林 1-0 保顿艾尔宾全场2内大  重注上车 #跟着大牛买足彩# #足球体育# #滚球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 德甲 21:30 63 奥斯堡 1-0 汉诺威96全场2大占位  补1.5大 #跟着大牛买足彩# #滚球体育# #足球体育# ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 意乙 21:00 62 比斯卡拉 1-1 艾维连奴全场3大占位  补2.5大   可重注#跟着大牛买足彩# #滚球体育# #足球体育# # ​​​足球 - 全场 滚球大小投注  [心]滚球推荐[心] 英冠 22:00 17 班士利 0-0 侯城上半场1内大  可重#跟着大牛买足彩# #滚球体育# #滚球体育# #足球体育# ​​​
不要焦躁nn,5,我啥时候中奖[允悲] ​​​#双十一任性宠粉# [微风]10W.10W.10W现金送2898个[doge]狗子们！！转发+关注@种草达人买买酱 和 @元气种草达人 11月1日零点第一波 抽111个111元现金 11月5日抽111位每人111元现金11月7日抽111位每人111元现金11月9日抽111位每人111元现金11月10日19:00最后一波 抽1位4999元和11位每人1111元你 ​​​ 全文天有点冷了 别着凉了抽1000块钱去买件衣服吧后天就开 这次不过滤僵死粉在不中我也没办法了啊转发关注就行 @微博抽奖平台 ​​​【继续放大招】iPad一部，让你边看教程边学做菜，早日成为大厨！希望你们喜欢~ [害羞] ​​​简单点，转+关注，明晚11点半抽一人4999！！然后还有今晚11点半转发里抽300人两块，赞里抽100人8.8，评论抽100人8.8.还不中的别灰心，请狠戳http://t.cn/ROkuuKJ这里今晚零点开始到11月11日，都有红包可抽，最大有1111。。@微博抽奖平台 另外通知，从现在到双十一，我的抽奖不会断，双十一当天会抽 ​​​ 全文抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV今日迷信，明天会收到一笔意外之财。 ​​​结尾有大大大彩蛋(送4221元现金)！！！！！双11红包来啦，今晚0点可以领取，最大有1111元！双11红包入口：http://t.cn/ROF7u3U 淘口令：￥cmXk05ivsX0￥ ​​​(图3有领取和使用规则)(大彩蛋：转发此微博并关注我@白菜剁手菌 今晚0点后抽3个送111元，11月11号0点抽3个送1111元，5个送111元) ​​​搞！事情！啦 ！！！[吃瓜]这次准备了 iphone X + 美图m8 + 索 尼 + 口红转发关注我 + @白菜省钱君 就可以啦啦啦详细看图1 ！！ 11.3 开  @微博抽奖平台 快转吧[羞嗒嗒] ​​​转赞评，各抽一个送1000元红包！后天就开！双十一剁手红包来啦，零点开始，有1111元啊啊啊。 双十一红包入口，先码走，零点开始，今年好多1111元！入口：http://t.cn/ROkjs0J淘口令：￥BYFA05ie3oK￥ ​​​抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV
灰原的帽子,7,买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 灰原的帽子的秒拍视频 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​不接急单。 ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] ​​​买品质货找我就对了！卖的是高的性价比http://t.cn/ROj7d4c ​​​，下单前先了解购买须知和产品须知[太开心] 不接急单 ​​​
暮礼Smile,10,说大话的人是不知道天高地厚的人，直到有一天，说大话的人挨了雷劈才知道原来自己不该说大话。                                                                  ————暮礼Smile晚安：）朋友们，祝您美梦成真！[拜拜][拜拜][拜拜] ​​​金牛女问自己的妈妈：“妈妈，你为什么生下我来是金牛座？”金牛女妈妈回答女儿：“对不起！孩子，妈妈也曾用同样的话问过你姥姥。”[哈哈][哈哈][哈哈] ​​​假如你爱上一个金牛女孩，想搞定她，那么最好的方法就是先搞定你自己，数一数你有几套房子，几辆车子，几张银行卡。[微笑] ​​​有时候，脑袋冷静，就觉得自己应该对自己好一点，但是，有时候，在疲于奔波忙碌的时光里，脑袋就变成了一缕透过树叶的光，一直在燃烧…                                                                        ————暮礼Smile ​​​别以为开玩笑就只是开玩笑，其实，玩笑话里藏真心，只是愚昧的人把它当作玩笑一笑而过而已。                                                                        ————暮礼Smile ​​​内心深处的悲伤是无法用任何方式掩盖的住的，强颜欢笑是很难看的。                                                                   ————暮礼Smile ​​​狮子男和白羊女结合的话，注定狮子男永远摆不过白羊女，狮子最后会甘败下风，是好一辈子乖乖听白羊的调遣。[允悲][允悲][允悲] ​​​水瓶男对射手女说：“你要懂得我爱你的方式，那就是在我需要你的时候你必须就在我身边，除我之外，你不要有其他男朋友。”[允悲][允悲][允悲] ​ ​​​想问女同胞们一个问题：为什么狮子女事业有成婚姻失败呀？[摊手] ​​​妈再跟你说一遍，你这个不争气的小双鱼崽子，你再这么搞外遇，你的这两个小双鱼崽子妈是不给你看了，臭小子……[坏笑][坏笑][坏笑] ​​​
瑛梓鄧Tina,6,愿佛祖佑护吾亲友远离一切灾厄，平安、健康、吉祥！ 国泰民安！阿弥陀佛[祈祷][祈祷][祈祷] 韶关·南华禅寺 瑛梓鄧Tina的秒拍视频 ​​​平凡，不意味着不成功。就像小草，虽没有大树挺拔，却同样以自己的力量装点着大自然。昔日，杜鲁门当选为美国总统时，有记者去采访他的家人。他弟弟朴实地说：“我为哥哥而感到自豪，他将是美国最优秀的总统之一。但我也同时为自己感到骄傲，我是一名农夫，我用自己的手养活自己，照顾父母。”所以， ​​​ 全文喝茶只需两个动作——拿起和放下。人生亦如喝茶，虽看着繁杂，其实又何尝不似如此简单？有些事何必纠结于心？有些人何必纠缠不清？很多时候，看淡一些，看轻一些，世事原本可以像喝茶一样，不过拿起和放下罢了。 ​​​​人无病不知痛，人无伤不知悲，人无苦不知离，人无恨不知恕。因果昭昭，世事循环，天下万物，不外此理。 ​​​​生命中，相遇的人很多，相知的人并不多；生活里，相识的人很多，相依的人并不多，大千世界，并不是缺少一个说话的朋友，而是渴望一个理解自己，读懂自己的朋友，芸芸众生，并不是没有相识的朋友，而是渴求一个适合自己，体会自己的朋友。假如，生命中，有这样一个人出现了，你一定记住一个词：珍惜！ ​​​在你绝望的时候帮你的不一定是你的同伴，也许是一个的陌生人方子强的秒拍视频 ​​​倚楼听风雨，淡看江湖路。 ​​​我很喜欢你 可是好像只能到这里了[微笑] ​​​​一直觉得这世界上的告别仪式挺多的，比如喝一场大酒，来一场旅行，或者情不自禁的在车站大哭一场。可是后来才知道，人生中大部分的告别是悄无声息的，甚至要很多年后自己才明白，原来那天的相见，竟然已是最后一面。此后即便不是隔山隔水，也没有再重逢。于是和一些人拥有过的美好，到最后 ​​​ 全文从今往后，以朋友之名，深爱、占有、不分手。                                                            ❀ 坎话 ​​​
时装达人168,6,套头高领毛衣女秋冬季加厚韩版百搭宽松可爱学生外穿2017时尚新款【包邮】【在售价】109.00元【券后价】49.00元【下单链接】http://t.cn/RWL8j0z-----------------复制这条信息，￥VeWX05FbZdX￥ ，打开【手机淘宝】即可查看 广州·大石 ​​​毛呢外套女中长款韩版2017秋冬款加厚学生妮子斗篷牛角扣呢子大衣【包邮】【在售价】158.00元【券后价】128.00元【下单链接】http://t.cn/RWL8JEF-----------------复制这条信息，￥gpvb05F0IW9￥ ，打开【手机淘宝】即可查看 广州·大石 ​​​2017秋冬季新款韩版ulzzang宽松连帽卫衣女中长款套头上衣连衣裙【包邮】【在售价】59.00元【券后价】39.00元【下单链接】http://t.cn/RWL8b1a-----------------复制这条信息，￥sLwP05F0PGm￥ ，打开【手机淘宝】即可查看 广州·大石 ​​​2017春秋装新款韩版宽松百搭连帽套头卫衣女薄款外套假两件上衣潮【包邮】【在售价】49.90元【券后价】29.90元【下单链接】http://t.cn/RWLQBim-----------------复制这条信息，￥4Ts205FZqEE￥ ，打开【手机淘宝】即可查看 广州·大石 ​​​黑色打底裤女裤外穿秋冬季2017新款韩版百搭秋季紧身小脚铅笔长裤【包邮】【在售价】59.00元【券后价】29.00元【下单链接】http://t.cn/RWLQNd0-----------------复制这条信息，￥JNcL05FZRc1￥ ，打开【手机淘宝】即可查看 广州·大石 ​​​上班族和久坐族的必备的21种按摩手法！学会了可以造福对象，也可以转给另一半让TA学会了帮你按，按完之后会非常的舒服！不过要注意力度和安全哈~[太开心]每天按摩15分钟，身材不臃肿，体重控制2位数！赶紧来试试[来]全球健身中心的秒拍视频 ​​​2017秋冬季新款女装纯色套头长袖打底针织衫罗纹宽松圆领时尚毛衣【包邮】【在售价】179.00元【下单链接】http://t.cn/RWZzJXQ-----------------复制这条信息，￥lRaH05Ks9S9￥ ，打开【手机淘宝】即可下单 广州·大石 ​​​港欧时力代2017新款冬季女装宽松羊毛呢双面呢大衣外套2JM4340680【包邮】【在售价】599.00元【券后价】579.00元【下单链接】http://t.cn/RWZz5eQ-----------------复制这条信息，￥OR6r05KsYUr￥ ，打开【手机淘宝】即可查看 广州·大石 ​​​摩安珂馨妮2017冬季女装新款复古高腰拉链A字半身裙MA174SKT101【包邮】【在售价】169.00元【下单链接】http://t.cn/RWZzbhG-----------------复制这条信息，￥NyFz05Ks1A9￥ ，打开【手机淘宝】即可下单 广州·大石 ​​​港欧时力代2017新款女秋冬猫咪卡通贴布棉铅笔牛仔长裤1JY3066110【包邮】【在售价】199.00元【下单链接】http://t.cn/RWZzwzY-----------------复制这条信息，￥qFqm05KIui7￥ ，打开【手机淘宝】即可下单 广州·大石 ​​​
速改师,1,#探出小脑袋# 这样的下雨日，让我的心里好堵塞，因为好闲，人一闲下来就要想好多事情。我是速改师在这个时候与大家分享一下。今天卡奴怒袭广东省，让我觉得人生中不就是这样吗？说不定什么时候，什么地点，就会有一种强有力的冲击力向着你袭来，这个时候我们要做到的就是未雨绸缪。那怎么样才能做到囊 ​​​ 全文#今日贴纸打卡# 又到了速改师为大家小小改变的时候了，有没有很期待啊。今天要给大家分享的就是不要因为自己的状态不好就让自己懈怠。其实每个人都有状态不好的时候，但是能让自己的状态不好的时候都做的比别人好，这样的你还怕把自己不够强大吗？我是一个篮球教练，我让孩子们快乐的时候也把自己得到 ​​​ 全文#宝宝的小情绪# 又是一次发文站，今天给大家分享的是当爱情要离开的时候你应该怎么改变。现在的社会不能在一起的爱情多不胜数，因为家庭，因为金钱，因为陪伴，因为距离。仔细想一想这些莫不是找出来的借口吗？当一个人真的爱你，选择你的时候这些就早已经明白了。到最后分开，其实也就是因为她本来就 ​​​ 全文#你好老铁# 如期而遇的发了这样的微博，我是速改师，很高兴自己给自己一个这样的称谓。不知道大家发现没有，社会有时候很公平，有时候却很捣蛋。他把本来属于你的东西却让你费很大的力气才能得到。就像爱情一样，在这个物质社会横流的年代，保持住自己的那份爱情真的很难，但是你又不想放弃去找和你差 ​​​ 全文#今日贴纸打卡# 今日的晨光让我们又要改掉之前的懒散，精神焕发的迎接现光。如何改变自己，从现在做起[微笑][太阳] ​​​#生活如诗#曾经想过繁华如星的将来，曾经想过手牵手走到白头的夜晚，曾经更想过环游世界的时候还有你陪伴在我的身边，可这一切的一切却都是想过。现如今走在没有尽头的夜马路上，想着自己如今的生活，只不过是一种过渡，幸好没有……。躺着的时候遐想，睡起来了就奔波。这个时候我只想告诉自己，所有的 ​​​ 全文快来看超高人气单图《我奥》http://t.cn/R6XPtML（分享自 @人人网） ​​​静静的我离开了，但是回来的时候我要经天动地 ​​​时间总能让真正的人在一起【【夏日么么茶】《裸婚时代》动人剧情】 《裸婚时代》动人剧情 ​​​施恩遭怨【【电乐乐】富家女嫁给穷小子，4年穷小子翻身怒离婚，富家女失控大哭】 富家女嫁给穷小子，4年穷小子翻身怒离婚，富家女失控大哭 ​​​
O三羊开泰O,4,【科目三怎样一次性通过？只要做到这些，稳过！】一踩离合二挂挡，三转灯四看镜，五放手刹六抬脚。科目三考试是路考的最后一关，怎样一次性拿下？技巧都在这里了↓↓知车善用的秒拍视频 ​via人民日报 ​​​【驾考新规开考首日，某考场全军覆没？！[允悲]】10月1日起，驾考新规正式实施。网传南宁某考场科目二考试全军覆没…还有教练反映，在使用新规考试的第一天，科目三150人参考，仅1人通过[伤心]原因是：新旧规则交替期间，培训时仍然按旧规定训练...[话筒]划个重点，看下新规有哪些变化！（后厂村之花） ​​​【速转这份新驾考“通关秘籍”，助你驾考一次过！】10月10日，“史上最严驾考新规”开考，全国多地合格率明显下降。新旧规则交替期间，新版评判标准一定要记牢：210秒内未完成倒车入库不合格、90秒内未完成侧方停车不合格、下车开车门前不回头看不合格…驾考新规评判标准+驾驶技巧↓转给正在学车的TA！ ​​​ 全文#就业有位来#【[推荐]9张图，让你瞬间变PS高手、职场达人，转起学习！】 ​​​【惊！诺贝尔医学奖发现“熬夜令人变丑变笨” 你还敢晚睡吗？】今年诺贝尔生理学和医学奖获得者研究发现，熬夜会令人变丑变胖变笨。现在越来越多人熬夜，且多与手机有关。医生：长期熬夜易导致高血压、内分泌异常，代谢紊乱引起糖尿病，甚至肿瘤。看看新闻Knews的秒拍视频昨晚你几点睡的？ ​​​【惊！诺贝尔医学奖发现“熬夜令人变丑变笨” 你还敢晚睡吗？】今年诺贝尔生理学和医学奖获得者研究发现，熬夜会令人变丑变胖变笨。现在越来越多人熬夜，且多与手机有关。医生：长期熬夜易导致高血压、内分泌异常，代谢紊乱引起糖尿病，甚至肿瘤。看看新闻Knews的秒拍视频昨晚你几点睡的？ ​​​#环球微评#【中印边界“示好”比“怒怼”强】有印度媒体报道说“中国在边境地区增兵”，据说为此印度国防部长急匆匆地赶到中印边境地带。而在与中国解放军边防官兵隔着边界面对面交流时，这位女防长向中方军官双手合十致意，表示“你好”。中国军官也以“你好”回应。撇开女防长此行的实际目的，单就“ ​​​ 全文【高一到高三所有的数学公式，接稳喽～[赞] ​​​】因为 关晓彤会解二元一次方程，所以得到了爱情。所以你的数学成绩还好吗？[嘻嘻] ​​​【拉斯维加斯警方公布枪手身份 并已锁定与枪手有关的女性】拉斯维加斯警方公布，枪手名为史蒂文·帕多克（Stephen Paddock），64岁的当地居民。警方还称，基本确定锁定了与枪手同行的那名女性的藏身地点。此前警方称，在枪手射击的房间内警方发现了大量武器，目前已经对枪手的住所下达了搜查令。美国总 ​​​ 全文#拉斯维加斯枪击# 【旧金山总领事馆成立赌城枪击案应急工作组】旧金山时间10月1日晚，拉斯维加斯发生枪击案，中国驻旧金山总领馆正密切跟踪事件进展，迄未尚未收到中国公民伤亡情况报告。事件发生后，我馆在第一时间成立了以罗林泉总领事为组长的应急工作组，我们将继续与美方保持密切联系，了解中国公 ​​​ 全文
暧昧的稳,4,苦难不是生命的全部却摧毁了一半的幸福，在无法预知的流年中美与丑、真与假似乎都是难以形容的事物，一切的不安也许已经为竞争的过程打开了冲刺的阀门，终点是句号还是逗号亦或是省略号依然要从开头那个结尾说起。     ————勤静忍《水晶球的秘密2:黎明的黄昏》 西安·韦曲 ​​​迷雾的斑驳遮掩了真相的残忍，在理性和意见的智慧锦囊中夹杂着理智的认识，残缺的记忆抹杀了往昔的完满，在激情和堕落的情感交换中裹挟着幸福的光影，生命的轮转似乎依然是原来的样子，没有加快的速度也没有减缓的频率。     ————勤静忍《水晶球的秘密2:黎明的黄昏》 西安·韦曲 ​​​简单的复杂的好像来自于外部其实来自于内心，沉重的轻松的好像主宰着别人其实只是束缚了自己，浩瀚的渺小的好像自然的全部但却是意志的缩影，一切的平衡都在恒定中发生着变化，无论是幸福的光临还是痛苦的侵扰。    ————勤静忍《水晶球的秘密2:黎明的黄昏》 西安·韦曲 ​​​忧伤总是没完没了地影响着欢乐的频率，在和谐快要到达光辉的顶点时动荡又纷至沓来，孤独总是没完没了地打断着温馨的画面，在勤奋将要赢得成功的奖赏时倦怠又鲸吞一切，陌生总是没完没了地模糊着熟悉的面孔，在非凡即将摘取华美的王冠时平庸又卷土重来，所有的安宁总是那样短暂，就像流星美得璀璨却只有 ​​​ 全文光明总是来得很晚但它终究会降临，当血红的烈焰驱逐了残留在眼眸里的忧伤时，温馨的色调从来都不是一种简单的寄托，救赎总是陷入被动但它终究会觉醒，当宽恕的力量扑灭罪恶的欲念获得博爱的褒奖时，谦卑的认错从来都不是一种仓促的敷衍，信任总是沾满谎言但它终究会逃离，当深厚的情谊划破虚伪的面具照 ​​​ 全文法籍华裔作家高行健的长篇小说《灵山》。。。[心][心][心] 西安·韦曲街区 ​​​理性与感性只差冲动的距离，却让两张熟悉的面孔从此变得陌生，幸福与痛苦只差感悟的距离，却让迷惘的心灵找不到归宿，战争与和平只差杀戮的距离，却让权力的王座充满了纷争，一切的孤独并不是别人创造的而是自己封闭了自己，那些打开心结拥抱天窗的生命终究会得到梦想的眷顾。    ————勤静忍《水晶 ​​​ 全文忧伤有时候并不是来自外部而是来自内心，所有的苦闷也许只是失去了控制的平衡，当心态完全达到真正的平和时快乐就会在不知不觉的蹉跎中悄然而至。    ————勤静忍《水晶球的秘密2:黎明的黄昏》 ​​​一切的苦痛似乎都在为下一次的幸福积蓄着能量，而下一次的幸福似乎又在绝望的尽头孕育着苦痛，所有的情感似乎都在轮回的轨道里周而复始地变化着、循环着，好像昨天和明天的距离那么远又那么近。    ————勤静忍《水晶球的秘密2:黎明的黄昏》 西安·韦曲 ​​​阴暗的气息远离了黑夜的源头是否就可以感受到微弱的光明，光明的足迹踏遍了白昼的内外是否就可以感受到阴暗的存在，虚幻的梦魇阻隔了现实的无情是否就可以感受到星月的拥簇，星月的温暖点燃了火热的激情是否就可以感受到梦魇的侵袭，权力的纷争扼杀了自由的翅膀是否就可以感受到至上的荣耀，荣耀的花火 ​​​ 全文
那年认真的雪,1,不要总为一件不开心的事情耿耿于怀。 ​​​
爱谦1亿年,1,怎么说也快千万粉了，这次就在这条微博的转发里抽6个粉丝送你们一人666大洋庆祝一下吧。国庆过完开，么么哒[羞嗒嗒] ​​​
贾舒涵kita,6,"“如果有一天，我们结婚了，我只希望，那是因为爱情。我想和你走到最后，相濡以沫，携手终身。我怀着这样的想法和你在一起，为了到花甲之年依然有句我爱你。” ​​​​“一直都想告诉你     其实我过得没那么好     还是常想你  经常梦见你      只是时间让我学会了闭嘴     因为 孤独是常态     很多路都要一个人走    熬过去就好了” ​ ​​​♡         变心是本能 忠诚是选择        很开心你能来 不遗憾你离开        不能相濡以沫 那就相忘于江湖        从此 一别两宽 各生欢喜 ​ ​​​​人生本来就没有相欠别人对你付出，是因为别人喜欢你对别人付出，是因为自己甘愿情出自愿，事过无悔 ​​​​如果你是微胖或想快速瘦全身，可以试试这套10天快速减脂教程，无论你是想瘦腿、瘦腰、美臀还是练马甲线，都可以用这套动作，快速减肉的朋友一定要马！ S小姐的完美身材的秒拍视频 ​​​当你觉得她不再如初见时那般“乖巧懂事”，当你觉得她变得越来越“无理取闹”，这说明她已对你的爱越来越深，也说明了你对她的爱越来越少。 ​​​​路，在不通时，选择拐弯，心，在不快时，选择看淡；情，在渐远时，就选择随意。 ​​​​张爱玲曾经说过：""忘记一个人只需要两个东西，时间和新欢。你选择了新欢，而我选了时间。 ​"" ​ ​​​​有钱才敢做最真实的自己，没钱只能做别人喜欢的自己。 ​​​​人生本来就没有相欠别人对你付出，是因为别人喜欢你对别人付出，是因为自己甘愿情出自愿，事过无悔 ​​​​"
宇稳灵儿,3,谁说走路就是拼步数，走过1000就算赢！我已经在微博运动完成了首个千步行走，赢得蜗牛侠勋章一枚！等你来走！ ​​​我在这里 泰兴·张桥镇 ​​​今天我的「微博等级」又升一级，记录一下我在微博的成就微博等级，升等级享好礼 ​​​今天我的「微博等级」又升一级，记录一下我在微博的成就微博等级，升等级享好礼 ​​​分享一个不错的MV：Heize-《和你在一起的时间里》（来自 @酷狗音乐 海量曲库，极致音质）http://t.cn/R0dsGEC ​​​【一起转发这条微博！和爱豆唱出#我爱你中国#】快来和@TFBOYS组合 一起唱《我爱你中国》！除了在微博上传自己的演唱视频，你还可以在秒拍#我爱你中国#活动专区上传视频！参与活动不仅有机会获得定制奖品，你的精彩视频还可能和偶像一起，亮相公交、地铁和城市大屏！ 人民日报的秒拍视频 ​​​#王俊凯金九18成人礼# [美国]#王俊凯芭莎金九连创三纪录# 下一站，USA [飞机]️[飞机]️[飞机]️@TFBOYS-王俊凯 上海·上海浦东国际机场 ​​​分享图片 泰兴·张桥镇 ​​​#微博卡片背景#  青春正当时，我有我的Young！我正在使用90后的回忆“致青春”会员专属卡片背景，一起换上卡片，秀出独特的你！ 卡片背景：致青春 ​​​
f美x丽y坊,4,[红灯][红灯]最近你的皮肤痒吗❓好多人最近脸上为什么总是不时地发痒 脱皮💥甚至有刺痛感？这是过敏了吗？[向右] [向右] 想告诉大家 是换季❗ 不要再错误的把这种皮肤症状理解确认成过敏啦，这是缺水的信号！！[眨眼][眨眼] f美x丽y坊的秒拍视频 ​​​⚜小白瓶[5]️大功效 : 祛痘、祛痘印、收缩毛孔、粉刺、嫩肤、美白。[5]️大亮点: 排毒、纯草本、无激素、不依赖、不复发无副作用。   五个功效一个对策、那就是使用中药小白瓶‼️ ​​​【小黑瓶】🌿纯中药祛斑霜：熊果素，天然维生素E，维生素C，，上等珍珠粉，茯苓，等40多种纯中药研制而成❗️淡斑，去黄美白，细致毛孔，修复红血丝，完美的肌肤是养出来的❗️纯中药美白祛斑霜可以做到‼️ ​​​领取方式： 18块运费＋转发朋友圈，包包免费送。亏钱送福利只为充实朋友圈[玫瑰] ​​​明星同款时尚热销双肩小包，超大容量，出街必备，稳赚回头率）[爱心]️[爱心]️[爱心]️ ​​​[4]，本宝宝送福利啦[气球]时尚卷发梳，简单大方！主要实用[机智]有人想要吗？想要的私信我：我想要卷发梳[勾引]喜欢的点赞告诉我…… ​​​3，本宝宝送福利啦[气球]火烈鸟，简单大方！主要实用[机智]有人想要吗？想要的私信我：我想要保温杯[勾引]点赞告诉我多少人想要[鼓掌][鼓掌][鼓掌] ​​​2️⃣，本宝宝送福利啦[气球]时尚包包，简单大方！主要实用[机智]有人想要吗？想要的私信我：我想要包包[勾引] 3 ​​​[1]，好久没给大家送福利啦，所有小主们，关注朋友圈，加宝宝微信  给大家送礼啦[礼物] ​​​
